mosquitoes,Net RBC regeneration (slowest),Net RBC regeneration (fastest),Net plasma regeneration
120191,-85.07539285714287,-82.5414642857143,149.97491666666667
120201,-85.08289285714287,-82.54896428571429,149.96575
120211,-85.09039285714286,-82.55646428571428,149.95658333333336
120221,-85.09789285714285,-82.56396428571429,149.9474166666667
120231,-85.10539285714285,-82.57146428571428,149.93825000000004
120241,-85.11289285714287,-82.57896428571429,149.92908333333335
120251,-85.12039285714286,-82.58646428571429,149.9199166666667
120261,-85.12789285714285,-82.59396428571429,149.91075
120271,-85.13539285714285,-82.60146428571429,149.90158333333335
120281,-85.14289285714287,-82.6089642857143,149.8924166666667
120291,-85.15039285714286,-82.61646428571429,149.88325000000003
120301,-85.15789285714285,-82.6239642857143,149.87408333333337
120311,-85.16539285714285,-82.63146428571429,149.8649166666667
120321,-85.17289285714287,-82.6389642857143,149.85575000000003
120331,-85.18039285714286,-82.64646428571429,149.84658333333334
120341,-85.18789285714286,-82.6539642857143,149.83741666666668
120351,-85.19539285714285,-82.66146428571429,149.82825000000003
120361,-85.20289285714287,-82.6689642857143,149.81908333333337
120371,-85.21039285714286,-82.67646428571429,149.8099166666667
120381,-85.21789285714286,-82.6839642857143,149.80075000000002
120391,-85.22539285714285,-82.69146428571429,149.79158333333334
120401,-85.23289285714287,-82.6989642857143,149.78241666666668
120411,-85.24039285714287,-82.70646428571429,149.77325000000002
120421,-85.24789285714286,-82.7139642857143,149.76408333333336
120431,-85.25539285714285,-82.72146428571429,149.7549166666667
120441,-85.26289285714287,-82.7289642857143,149.74575000000004
120451,-85.27039285714287,-82.73646428571429,149.73658333333336
120461,-85.27789285714286,-82.74396428571428,149.72741666666667
120471,-85.28539285714285,-82.75146428571429,149.71825
120481,-85.29289285714285,-82.75896428571428,149.70908333333335
120491,-85.30039285714287,-82.76646428571429,149.6999166666667
120501,-85.30789285714286,-82.77396428571429,149.69075000000004
120511,-85.31539285714285,-82.78146428571429,149.68158333333335
120521,-85.32289285714285,-82.78896428571429,149.6724166666667
120531,-85.33039285714287,-82.7964642857143,149.66325
120541,-85.33789285714286,-82.80396428571429,149.65408333333335
120551,-85.34539285714285,-82.8114642857143,149.6449166666667
120561,-85.35289285714285,-82.81896428571429,149.63575000000003
120571,-85.36039285714287,-82.8264642857143,149.62658333333337
120581,-85.36789285714286,-82.83396428571429,149.61741666666668
120591,-85.37539285714286,-82.8414642857143,149.60825000000003
120601,-85.38289285714285,-82.84896428571429,149.59908333333334
120611,-85.39039285714287,-82.8564642857143,149.58991666666668
120621,-85.39789285714286,-82.86396428571429,149.58075000000002
120631,-85.40539285714286,-82.8714642857143,149.57158333333336
120641,-85.41289285714285,-82.87896428571429,149.5624166666667
120651,-85.42039285714287,-82.8864642857143,149.55325000000002
120661,-85.42789285714287,-82.89396428571429,149.54408333333336
120671,-85.43539285714286,-82.9014642857143,149.53491666666667
120681,-85.44289285714285,-82.90896428571429,149.52575000000002
120691,-85.45039285714287,-82.9164642857143,149.51658333333336
120701,-85.45789285714287,-82.92396428571429,149.5074166666667
120711,-85.46539285714286,-82.93146428571428,149.49825000000004
120721,-85.47289285714285,-82.93896428571429,149.48908333333335
120731,-85.48039285714285,-82.94646428571428,149.4799166666667
120741,-85.48789285714287,-82.95396428571429,149.47075
120751,-85.49539285714286,-82.96146428571429,149.46158333333335
120761,-85.50289285714285,-82.96896428571429,149.4524166666667
120771,-85.51039285714285,-82.97646428571429,149.44325000000003
120781,-85.51789285714287,-82.9839642857143,149.43408333333338
120791,-85.52539285714286,-82.99146428571429,149.4249166666667
120801,-85.53289285714285,-82.9989642857143,149.41575
120811,-85.54039285714285,-83.00646428571429,149.40658333333334
120821,-85.54789285714287,-83.0139642857143,149.3974166666667
120831,-85.55539285714286,-83.02146428571429,149.38825000000003
120841,-85.56289285714286,-83.0289642857143,149.37908333333337
120851,-85.57039285714285,-83.03646428571429,149.36991666666668
120861,-85.57789285714287,-83.0439642857143,149.36075000000002
120871,-85.58539285714286,-83.05146428571429,149.35158333333334
120881,-85.59289285714286,-83.0589642857143,149.34241666666668
120891,-85.60039285714285,-83.06646428571429,149.33325000000002
120901,-85.60789285714287,-83.0739642857143,149.32408333333336
120911,-85.61539285714287,-83.08146428571429,149.3149166666667
120921,-85.62289285714286,-83.0889642857143,149.30575000000002
120931,-85.63039285714285,-83.09646428571429,149.29658333333336
120941,-85.63789285714287,-83.1039642857143,149.28741666666667
120951,-85.64539285714287,-83.11146428571429,149.27825
120961,-85.65289285714286,-83.11896428571428,149.26908333333336
120971,-85.66039285714285,-83.12646428571429,149.2599166666667
120981,-85.66789285714285,-83.13396428571428,149.25075000000004
120991,-85.67539285714287,-83.14146428571429,149.24158333333335
121001,-85.68289285714286,-83.14896428571429,149.2324166666667
121011,-85.69039285714285,-83.15646428571429,149.22325
121021,-85.69789285714285,-83.16396428571429,149.21408333333335
121031,-85.70539285714287,-83.1714642857143,149.2049166666667
121041,-85.71289285714286,-83.17896428571429,149.19575000000003
121051,-85.72039285714285,-83.1864642857143,149.18658333333337
121061,-85.72789285714285,-83.19396428571429,149.1774166666667
121071,-85.73539285714287,-83.2014642857143,149.16825000000003
121081,-85.74289285714286,-83.20896428571429,149.15908333333334
121091,-85.75039285714286,-83.2164642857143,149.14991666666668
121101,-85.75789285714285,-83.22396428571429,149.14075000000003
121111,-85.76539285714287,-83.2314642857143,149.13158333333337
121121,-85.77289285714286,-83.23896428571429,149.1224166666667
121131,-85.78039285714286,-83.2464642857143,149.11325000000002
121141,-85.78789285714285,-83.25396428571429,149.10408333333334
121151,-85.79539285714287,-83.2614642857143,149.09491666666668
121161,-85.80289285714287,-83.26896428571429,149.08575000000002
121171,-85.81039285714286,-83.2764642857143,149.07658333333336
121181,-85.81789285714285,-83.28396428571429,149.0674166666667
121191,-85.82539285714287,-83.2914642857143,149.05825000000004
121201,-85.83289285714287,-83.29896428571429,149.04908333333336
121211,-85.84039285714286,-83.30646428571428,149.03991666666667
121221,-85.84789285714285,-83.31396428571429,149.03075
121231,-85.85539285714285,-83.32146428571428,149.02158333333335
121241,-85.86289285714287,-83.32896428571429,149.0124166666667
121251,-85.87039285714286,-83.33646428571429,149.00325000000004
121261,-85.87789285714285,-83.34396428571429,148.99408333333335
121271,-85.88539285714285,-83.35146428571429,148.9849166666667
121281,-85.89289285714287,-83.3589642857143,148.97575
121291,-85.90039285714286,-83.36646428571429,148.96658333333335
121301,-85.90789285714285,-83.3739642857143,148.9574166666667
121311,-85.91539285714285,-83.38146428571429,148.94825000000003
121321,-85.92289285714287,-83.3889642857143,148.93908333333337
121331,-85.93039285714286,-83.39646428571429,148.92991666666668
121341,-85.93789285714286,-83.4039642857143,148.92075000000003
121351,-85.94539285714285,-83.41146428571429,148.91158333333334
121361,-85.95289285714287,-83.4189642857143,148.90241666666668
121371,-85.96039285714286,-83.42646428571429,148.89325000000002
121381,-85.96789285714286,-83.4339642857143,148.88408333333336
121391,-85.97539285714285,-83.44146428571429,148.8749166666667
121401,-85.98289285714287,-83.4489642857143,148.86575000000002
121411,-85.99039285714287,-83.45646428571429,148.85658333333336
121421,-85.99789285714286,-83.4639642857143,148.84741666666667
121431,-86.00539285714285,-83.47146428571429,148.83825000000002
121441,-86.01289285714287,-83.4789642857143,148.82908333333336
121451,-86.02039285714287,-83.48646428571429,148.8199166666667
121461,-86.02789285714286,-83.49396428571428,148.81075000000004
121471,-86.03539285714285,-83.50146428571429,148.80158333333335
121481,-86.04289285714285,-83.50896428571428,148.7924166666667
121491,-86.05039285714287,-83.51646428571429,148.78325
121501,-86.05789285714286,-83.52396428571429,148.77408333333335
121511,-86.06539285714285,-83.53146428571429,148.7649166666667
121521,-86.07289285714285,-83.53896428571429,148.75575000000003
121531,-86.08039285714287,-83.5464642857143,148.74658333333338
121541,-86.08789285714286,-83.55396428571429,148.7374166666667
121551,-86.09539285714285,-83.5614642857143,148.72825
121561,-86.10289285714285,-83.56896428571429,148.71908333333334
121571,-86.11039285714287,-83.5764642857143,148.7099166666667
121581,-86.11789285714286,-83.58396428571429,148.70075000000003
121591,-86.12539285714286,-83.5914642857143,148.69158333333337
121601,-86.13289285714285,-83.59896428571429,148.68241666666668
121611,-86.14039285714287,-83.6064642857143,148.67325000000002
121621,-86.14789285714286,-83.61396428571429,148.66408333333334
121631,-86.15539285714286,-83.6214642857143,148.65491666666668
121641,-86.16289285714285,-83.62896428571429,148.64575000000002
121651,-86.17039285714287,-83.6364642857143,148.63658333333336
121661,-86.17789285714287,-83.64396428571429,148.6274166666667
121671,-86.18539285714286,-83.6514642857143,148.61825000000002
121681,-86.19289285714285,-83.65896428571429,148.60908333333336
121691,-86.20039285714287,-83.6664642857143,148.59991666666667
121701,-86.20789285714287,-83.67396428571429,148.59075
121711,-86.21539285714286,-83.68146428571428,148.58158333333336
121721,-86.22289285714285,-83.68896428571429,148.5724166666667
121731,-86.23039285714285,-83.69646428571428,148.56325000000004
121741,-86.23789285714287,-83.70396428571429,148.55408333333335
121751,-86.24539285714286,-83.71146428571429,148.5449166666667
121761,-86.25289285714285,-83.71896428571429,148.53575
121771,-86.26039285714285,-83.72646428571429,148.52658333333335
121781,-86.26789285714287,-83.7339642857143,148.5174166666667
121791,-86.27539285714286,-83.74146428571429,148.50825000000003
121801,-86.28289285714285,-83.7489642857143,148.49908333333337
121811,-86.29039285714285,-83.75646428571429,148.4899166666667
121821,-86.29789285714287,-83.7639642857143,148.48075000000003
121831,-86.30539285714286,-83.77146428571429,148.47158333333334
121841,-86.31289285714286,-83.7789642857143,148.46241666666668
121851,-86.32039285714285,-83.78646428571429,148.45325000000003
121861,-86.32789285714287,-83.7939642857143,148.44408333333337
121871,-86.33539285714286,-83.80146428571429,148.4349166666667
121881,-86.34289285714286,-83.8089642857143,148.42575000000002
121891,-86.35039285714285,-83.81646428571429,148.41658333333334
121901,-86.35789285714287,-83.8239642857143,148.40741666666668
121911,-86.36539285714287,-83.83146428571429,148.39825000000002
121921,-86.37289285714286,-83.8389642857143,148.38908333333336
121931,-86.38039285714285,-83.84646428571429,148.3799166666667
121941,-86.38789285714287,-83.8539642857143,148.37075000000004
121951,-86.39539285714287,-83.86146428571429,148.36158333333336
121961,-86.40289285714286,-83.86896428571428,148.35241666666667
121971,-86.41039285714285,-83.87646428571429,148.34325
121981,-86.41789285714285,-83.88396428571428,148.33408333333335
121991,-86.42539285714287,-83.89146428571429,148.3249166666667
122001,-86.43289285714286,-83.89896428571429,148.31575000000004
122011,-86.44039285714285,-83.90646428571429,148.30658333333335
122021,-86.44789285714285,-83.91396428571429,148.2974166666667
122031,-86.45539285714287,-83.9214642857143,148.28825
122041,-86.46289285714286,-83.92896428571429,148.27908333333335
122051,-86.47039285714285,-83.9364642857143,148.2699166666667
122061,-86.47789285714285,-83.94396428571429,148.26075000000003
122071,-86.48539285714287,-83.9514642857143,148.25158333333337
122081,-86.49289285714286,-83.95896428571429,148.24241666666668
122091,-86.50039285714286,-83.9664642857143,148.23325000000003
122101,-86.50789285714285,-83.97396428571429,148.22408333333334
122111,-86.51539285714287,-83.9814642857143,148.21491666666668
122121,-86.52289285714286,-83.98896428571429,148.20575000000002
122131,-86.53039285714286,-83.9964642857143,148.19658333333336
122141,-86.53789285714285,-84.00396428571429,148.1874166666667
122151,-86.54539285714287,-84.0114642857143,148.17825000000002
122161,-86.55289285714287,-84.01896428571429,148.16908333333336
122171,-86.56039285714286,-84.0264642857143,148.15991666666667
122181,-86.56789285714285,-84.03396428571429,148.15075000000002
122191,-86.57539285714287,-84.0414642857143,148.14158333333336
122201,-86.58289285714287,-84.04896428571429,148.1324166666667
122211,-86.59039285714286,-84.05646428571428,148.12325000000004
122221,-86.59789285714285,-84.06396428571429,148.11408333333335
122231,-86.60539285714285,-84.07146428571428,148.1049166666667
122241,-86.61289285714287,-84.07896428571429,148.09575
122251,-86.62039285714286,-84.08646428571429,148.08658333333335
122261,-86.62789285714285,-84.09396428571429,148.0774166666667
122271,-86.63539285714285,-84.10146428571429,148.06825000000003
122281,-86.64289285714287,-84.1089642857143,148.05908333333338
122291,-86.65039285714286,-84.11646428571429,148.0499166666667
122301,-86.65789285714285,-84.1239642857143,148.04075
122311,-86.66539285714285,-84.13146428571429,148.03158333333334
122321,-86.67289285714287,-84.1389642857143,148.0224166666667
122331,-86.68039285714286,-84.14646428571429,148.01325000000003
122341,-86.68789285714286,-84.1539642857143,148.00408333333337
122351,-86.69539285714285,-84.16146428571429,147.99491666666668
122361,-86.70289285714287,-84.1689642857143,147.98575000000002
122371,-86.71039285714286,-84.17646428571429,147.97658333333334
122381,-86.71789285714286,-84.1839642857143,147.96741666666668
122391,-86.72539285714285,-84.19146428571429,147.95825000000002
122401,-86.73289285714287,-84.1989642857143,147.94908333333336
122411,-86.74039285714287,-84.20646428571429,147.9399166666667
122421,-86.74789285714286,-84.2139642857143,147.93075000000002
122431,-86.75539285714285,-84.22146428571429,147.92158333333336
122441,-86.76289285714287,-84.2289642857143,147.91241666666667
122451,-86.77039285714287,-84.23646428571429,147.90325
122461,-86.77789285714286,-84.24396428571428,147.89408333333336
122471,-86.78539285714285,-84.25146428571429,147.8849166666667
122481,-86.79289285714285,-84.25896428571428,147.87575000000004
122491,-86.80039285714287,-84.26646428571429,147.86658333333335
122501,-86.80789285714286,-84.27396428571429,147.8574166666667
122511,-86.81539285714285,-84.28146428571429,147.84825
122521,-86.82289285714285,-84.28896428571429,147.83908333333335
122531,-86.83039285714287,-84.2964642857143,147.8299166666667
122541,-86.83789285714286,-84.30396428571429,147.82075000000003
122551,-86.84539285714285,-84.3114642857143,147.81158333333337
122561,-86.85289285714285,-84.31896428571429,147.8024166666667
122571,-86.86039285714287,-84.3264642857143,147.79325000000003
122581,-86.86789285714286,-84.33396428571429,147.78408333333334
122591,-86.87539285714286,-84.3414642857143,147.77491666666668
122601,-86.88289285714285,-84.34896428571429,147.76575000000003
122611,-86.89039285714287,-84.3564642857143,147.75658333333337
122621,-86.89789285714286,-84.36396428571429,147.7474166666667
122631,-86.90539285714286,-84.3714642857143,147.73825000000002
122641,-86.91289285714285,-84.37896428571429,147.72908333333334
122651,-86.92039285714287,-84.3864642857143,147.71991666666668
122661,-86.92789285714287,-84.39396428571429,147.71075000000002
122671,-86.93539285714286,-84.4014642857143,147.70158333333336
122681,-86.94289285714285,-84.40896428571429,147.6924166666667
122691,-86.95039285714287,-84.4164642857143,147.68325000000004
122701,-86.95789285714287,-84.42396428571429,147.67408333333336
122711,-86.96539285714286,-84.43146428571428,147.66491666666667
122721,-86.97289285714285,-84.43896428571429,147.65575
122731,-86.98039285714285,-84.44646428571428,147.64658333333335
122741,-86.98789285714287,-84.45396428571429,147.6374166666667
122751,-86.99539285714286,-84.46146428571429,147.62825000000004
122761,-87.00289285714285,-84.46896428571429,147.61908333333335
122771,-87.01039285714285,-84.47646428571429,147.6099166666667
122781,-87.01789285714287,-84.4839642857143,147.60075
122791,-87.02539285714286,-84.49146428571429,147.59158333333335
122801,-87.03289285714285,-84.4989642857143,147.5824166666667
122811,-87.04039285714285,-84.50646428571429,147.57325000000003
122821,-87.04789285714287,-84.5139642857143,147.56408333333337
122831,-87.05539285714286,-84.52146428571429,147.55491666666668
122841,-87.06289285714286,-84.5289642857143,147.54575000000003
122851,-87.07039285714285,-84.53646428571429,147.53658333333334
122861,-87.07789285714287,-84.5439642857143,147.52741666666668
122871,-87.08539285714286,-84.55146428571429,147.51825000000002
122881,-87.09289285714286,-84.5589642857143,147.50908333333336
122891,-87.10039285714285,-84.56646428571429,147.4999166666667
122901,-87.10789285714287,-84.5739642857143,147.49075000000002
122911,-87.11539285714287,-84.58146428571429,147.48158333333336
122921,-87.12289285714286,-84.5889642857143,147.47241666666667
122931,-87.13039285714285,-84.59646428571429,147.46325000000002
122941,-87.13789285714287,-84.6039642857143,147.45408333333336
122951,-87.14539285714287,-84.61146428571429,147.4449166666667
122961,-87.15289285714286,-84.61896428571428,147.43575000000004
122971,-87.16039285714285,-84.62646428571429,147.42658333333335
122981,-87.16789285714285,-84.63396428571428,147.4174166666667
122991,-87.17539285714287,-84.64146428571429,147.40825
123001,-87.18289285714286,-84.64896428571429,147.39908333333335
123011,-87.19039285714285,-84.65646428571429,147.3899166666667
123021,-87.19789285714285,-84.66396428571429,147.38075000000003
123031,-87.20539285714287,-84.6714642857143,147.37158333333338
123041,-87.21289285714286,-84.67896428571429,147.3624166666667
123051,-87.22039285714285,-84.6864642857143,147.35325
123061,-87.22789285714285,-84.69396428571429,147.34408333333334
123071,-87.23539285714287,-84.7014642857143,147.3349166666667
123081,-87.24289285714286,-84.70896428571429,147.32575000000003
123091,-87.25039285714286,-84.7164642857143,147.31658333333337
123101,-87.25789285714285,-84.72396428571429,147.30741666666668
123111,-87.26539285714287,-84.7314642857143,147.29825000000002
123121,-87.27289285714286,-84.73896428571429,147.28908333333334
123131,-87.28039285714286,-84.7464642857143,147.27991666666668
123141,-87.28789285714285,-84.75396428571429,147.27075000000002
123151,-87.29539285714287,-84.7614642857143,147.26158333333336
123161,-87.30289285714287,-84.76896428571429,147.2524166666667
123171,-87.31039285714286,-84.7764642857143,147.24325000000002
123181,-87.31789285714285,-84.78396428571429,147.23408333333336
123191,-87.32539285714287,-84.7914642857143,147.22491666666667
123201,-87.33289285714287,-84.79896428571429,147.21575
123211,-87.34039285714286,-84.80646428571428,147.20658333333336
123221,-87.34789285714285,-84.81396428571429,147.1974166666667
123231,-87.35539285714285,-84.82146428571428,147.18825000000004
123241,-87.36289285714287,-84.82896428571429,147.17908333333335
123251,-87.37039285714286,-84.83646428571429,147.1699166666667
123261,-87.37789285714285,-84.84396428571429,147.16075
123271,-87.38539285714285,-84.85146428571429,147.15158333333335
123281,-87.39289285714287,-84.8589642857143,147.1424166666667
123291,-87.40039285714286,-84.86646428571429,147.13325000000003
123301,-87.40789285714285,-84.8739642857143,147.12408333333337
123311,-87.41539285714285,-84.88146428571429,147.1149166666667
123321,-87.42289285714287,-84.8889642857143,147.10575000000003
123331,-87.43039285714286,-84.89646428571429,147.09658333333334
123341,-87.43789285714286,-84.9039642857143,147.08741666666668
123351,-87.44539285714285,-84.91146428571429,147.07825000000003
123361,-87.45289285714287,-84.9189642857143,147.06908333333337
123371,-87.46039285714286,-84.92646428571429,147.0599166666667
123381,-87.46789285714286,-84.9339642857143,147.05075000000002
123391,-87.47539285714285,-84.94146428571429,147.04158333333334
123401,-87.48289285714287,-84.9489642857143,147.03241666666668
123411,-87.49039285714287,-84.95646428571429,147.02325000000002
123421,-87.49789285714286,-84.9639642857143,147.01408333333336
123431,-87.50539285714285,-84.97146428571429,147.0049166666667
123441,-87.51289285714287,-84.9789642857143,146.99575000000004
123451,-87.52039285714287,-84.98646428571429,146.98658333333336
123461,-87.52789285714286,-84.99396428571428,146.97741666666667
123471,-87.53539285714285,-85.00146428571429,146.96825
123481,-87.54289285714285,-85.00896428571428,146.95908333333335
123491,-87.55039285714287,-85.01646428571429,146.9499166666667
123501,-87.55789285714286,-85.02396428571429,146.94075000000004
123511,-87.56539285714285,-85.03146428571429,146.93158333333335
123521,-87.57289285714285,-85.03896428571429,146.9224166666667
123531,-87.58039285714287,-85.0464642857143,146.91325
123541,-87.58789285714286,-85.05396428571429,146.90408333333335
123551,-87.59539285714285,-85.0614642857143,146.8949166666667
123561,-87.60289285714285,-85.06896428571429,146.88575000000003
123571,-87.61039285714287,-85.0764642857143,146.87658333333337
123581,-87.61789285714286,-85.08396428571429,146.86741666666668
123591,-87.62539285714286,-85.0914642857143,146.85825000000003
123601,-87.63289285714285,-85.09896428571429,146.84908333333334
123611,-87.64039285714287,-85.1064642857143,146.83991666666668
123621,-87.64789285714286,-85.11396428571429,146.83075000000002
123631,-87.65539285714286,-85.1214642857143,146.82158333333336
123641,-87.66289285714285,-85.12896428571429,146.8124166666667
123651,-87.67039285714287,-85.1364642857143,146.80325000000002
123661,-87.67789285714287,-85.14396428571429,146.79408333333336
123671,-87.68539285714286,-85.1514642857143,146.78491666666667
123681,-87.69289285714285,-85.15896428571429,146.77575000000002
123691,-87.70039285714287,-85.1664642857143,146.76658333333336
123701,-87.70789285714287,-85.17396428571429,146.7574166666667
123711,-87.71539285714286,-85.18146428571428,146.74825000000004
123721,-87.72289285714285,-85.18896428571429,146.73908333333335
123731,-87.73039285714285,-85.19646428571428,146.7299166666667
123741,-87.73789285714287,-85.20396428571429,146.72075
123751,-87.74539285714286,-85.21146428571429,146.71158333333335
123761,-87.75289285714285,-85.21896428571429,146.7024166666667
123771,-87.76039285714285,-85.22646428571429,146.69325000000003
123781,-87.76789285714287,-85.2339642857143,146.68408333333338
123791,-87.77539285714286,-85.24146428571429,146.6749166666667
123801,-87.78289285714285,-85.2489642857143,146.66575
123811,-87.79039285714285,-85.25646428571429,146.65658333333334
123821,-87.79789285714287,-85.2639642857143,146.6474166666667
123831,-87.80539285714286,-85.27146428571429,146.63825000000003
123841,-87.81289285714286,-85.2789642857143,146.62908333333337
123851,-87.82039285714285,-85.28646428571429,146.61991666666668
123861,-87.82789285714287,-85.2939642857143,146.61075000000002
123871,-87.83539285714286,-85.30146428571429,146.60158333333334
123881,-87.84289285714286,-85.3089642857143,146.59241666666668
123891,-87.85039285714285,-85.31646428571429,146.58325000000002
123901,-87.85789285714287,-85.3239642857143,146.57408333333336
123911,-87.86539285714287,-85.33146428571429,146.5649166666667
123921,-87.87289285714286,-85.3389642857143,146.55575000000002
123931,-87.88039285714285,-85.34646428571429,146.54658333333336
123941,-87.88789285714287,-85.3539642857143,146.53741666666667
123951,-87.89539285714287,-85.36146428571429,146.52825
123961,-87.90289285714286,-85.36896428571428,146.51908333333336
123971,-87.91039285714285,-85.37646428571429,146.5099166666667
123981,-87.91789285714285,-85.38396428571428,146.50075000000004
123991,-87.92539285714287,-85.39146428571429,146.49158333333335
124001,-87.93289285714286,-85.39896428571429,146.4824166666667
124011,-87.94039285714285,-85.40646428571429,146.47325
124021,-87.94789285714285,-85.41396428571429,146.46408333333335
124031,-87.95539285714287,-85.4214642857143,146.4549166666667
124041,-87.96289285714286,-85.42896428571429,146.44575000000003
124051,-87.97039285714285,-85.4364642857143,146.43658333333337
124061,-87.97789285714285,-85.44396428571429,146.4274166666667
124071,-87.98539285714287,-85.4514642857143,146.41825000000003
124081,-87.99289285714286,-85.45896428571429,146.40908333333334
124091,-88.00039285714286,-85.4664642857143,146.39991666666668
124101,-88.00789285714285,-85.47396428571429,146.39075000000003
124111,-88.01539285714287,-85.4814642857143,146.38158333333337
124121,-88.02289285714286,-85.48896428571429,146.3724166666667
124131,-88.03039285714286,-85.4964642857143,146.36325000000002
124141,-88.03789285714285,-85.50396428571429,146.35408333333334
124151,-88.04539285714287,-85.5114642857143,146.34491666666668
124161,-88.05289285714287,-85.51896428571429,146.33575000000002
124171,-88.06039285714286,-85.5264642857143,146.32658333333336
124181,-88.06789285714285,-85.53396428571429,146.3174166666667
124191,-88.07539285714287,-85.5414642857143,146.30825000000004
124201,-88.08289285714287,-85.54896428571429,146.29908333333336
124211,-88.09039285714286,-85.55646428571428,146.28991666666667
124221,-88.09789285714285,-85.56396428571429,146.28075
124231,-88.10539285714285,-85.57146428571428,146.27158333333335
124241,-88.11289285714287,-85.57896428571429,146.2624166666667
124251,-88.12039285714286,-85.58646428571429,146.25325000000004
124261,-88.12789285714285,-85.59396428571429,146.24408333333335
124271,-88.13539285714285,-85.60146428571429,146.2349166666667
124281,-88.14289285714287,-85.6089642857143,146.22575
124291,-88.15039285714286,-85.61646428571429,146.21658333333335
124301,-88.15789285714285,-85.6239642857143,146.2074166666667
124311,-88.16539285714285,-85.63146428571429,146.19825000000003
124321,-88.17289285714287,-85.6389642857143,146.18908333333337
124331,-88.18039285714286,-85.64646428571429,146.17991666666668
124341,-88.18789285714286,-85.6539642857143,146.17075000000003
124351,-88.19539285714285,-85.66146428571429,146.16158333333334
124361,-88.20289285714287,-85.6689642857143,146.15241666666668
124371,-88.21039285714286,-85.67646428571429,146.14325000000002
124381,-88.21789285714286,-85.6839642857143,146.13408333333336
124391,-88.22539285714285,-85.69146428571429,146.1249166666667
124401,-88.23289285714287,-85.6989642857143,146.11575000000002
124411,-88.24039285714287,-85.70646428571429,146.10658333333336
124421,-88.24789285714286,-85.7139642857143,146.09741666666667
124431,-88.25539285714285,-85.72146428571429,146.08825000000002
124441,-88.26289285714287,-85.7289642857143,146.07908333333336
124451,-88.27039285714287,-85.73646428571429,146.0699166666667
124461,-88.27789285714286,-85.74396428571428,146.06075000000004
124471,-88.28539285714285,-85.75146428571429,146.05158333333335
124481,-88.29289285714285,-85.75896428571428,146.0424166666667
124491,-88.30039285714287,-85.76646428571429,146.03325
124501,-88.30789285714286,-85.77396428571429,146.02408333333335
124511,-88.31539285714285,-85.78146428571429,146.0149166666667
124521,-88.32289285714285,-85.78896428571429,146.00575000000003
124531,-88.33039285714287,-85.7964642857143,145.99658333333338
124541,-88.33789285714286,-85.80396428571429,145.9874166666667
124551,-88.34539285714285,-85.8114642857143,145.97825
124561,-88.35289285714285,-85.81896428571429,145.96908333333334
124571,-88.36039285714287,-85.8264642857143,145.9599166666667
124581,-88.36789285714286,-85.83396428571429,145.95075000000003
124591,-88.37539285714286,-85.8414642857143,145.94158333333337
124601,-88.38289285714285,-85.84896428571429,145.93241666666668
124611,-88.39039285714287,-85.8564642857143,145.92325000000002
124621,-88.39789285714286,-85.86396428571429,145.91408333333334
124631,-88.40539285714286,-85.8714642857143,145.90491666666668
124641,-88.41289285714285,-85.87896428571429,145.89575000000002
124651,-88.42039285714287,-85.8864642857143,145.88658333333336
124661,-88.42789285714287,-85.89396428571429,145.8774166666667
124671,-88.43539285714286,-85.9014642857143,145.86825000000002
124681,-88.44289285714285,-85.90896428571429,145.85908333333336
124691,-88.45039285714287,-85.9164642857143,145.84991666666667
124701,-88.45789285714287,-85.92396428571429,145.84075
124711,-88.46539285714286,-85.93146428571428,145.83158333333336
124721,-88.47289285714285,-85.93896428571429,145.8224166666667
124731,-88.48039285714285,-85.94646428571428,145.81325000000004
124741,-88.48789285714287,-85.95396428571429,145.80408333333335
124751,-88.49539285714286,-85.96146428571429,145.7949166666667
124761,-88.50289285714285,-85.96896428571429,145.78575
124771,-88.51039285714285,-85.97646428571429,145.77658333333335
124781,-88.51789285714287,-85.9839642857143,145.7674166666667
124791,-88.52539285714286,-85.99146428571429,145.75825000000003
124801,-88.53289285714285,-85.9989642857143,145.74908333333337
124811,-88.54039285714285,-86.00646428571429,145.7399166666667
124821,-88.54789285714287,-86.0139642857143,145.73075000000003
124831,-88.55539285714286,-86.02146428571429,145.72158333333334
124841,-88.56289285714286,-86.0289642857143,145.71241666666668
124851,-88.57039285714285,-86.03646428571429,145.70325000000003
124861,-88.57789285714287,-86.0439642857143,145.69408333333337
124871,-88.58539285714286,-86.05146428571429,145.6849166666667
124881,-88.59289285714286,-86.0589642857143,145.67575000000002
124891,-88.60039285714285,-86.06646428571429,145.66658333333334
124901,-88.60789285714287,-86.0739642857143,145.65741666666668
124911,-88.61539285714287,-86.08146428571429,145.64825000000002
124921,-88.62289285714286,-86.0889642857143,145.63908333333336
124931,-88.63039285714285,-86.09646428571429,145.6299166666667
124941,-88.63789285714287,-86.1039642857143,145.62075000000004
124951,-88.64539285714287,-86.11146428571429,145.61158333333336
124961,-88.65289285714286,-86.11896428571428,145.60241666666667
124971,-88.66039285714285,-86.12646428571429,145.59325
124981,-88.66789285714285,-86.13396428571428,145.58408333333335
124991,-88.67539285714287,-86.14146428571429,145.5749166666667
125001,-88.68289285714286,-86.14896428571429,145.56575000000004
125011,-88.69039285714285,-86.15646428571429,145.55658333333335
125021,-88.69789285714285,-86.16396428571429,145.5474166666667
125031,-88.70539285714287,-86.1714642857143,145.53825
